"","gender","match","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec"
"354",0,0,1,26,2,18,18,18,19,13,14,0,4,6,5,6,5,5,4,4,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,0
"355",0,0,0,26,3,10,20,20,22,6,22,0,7,7,7,6,NA,NA,7,5,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,0
"356",0,1,1,29,2,50,7,20,23,0,0,1,6,9,9,9,6,6,6,4,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"357",0,1,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,2,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"358",0,1,1,28,2,30,30,20,10,10,0,1,8,8,9,8,8,9,8,9,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"359",0,0,0,30,6,20,25,25,15,5,10,0,8,7,6,5,5,4,5,4,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,0
"360",0,0,0,22,4,40,8,10,12,10,20,0,7,NA,6,5,NA,NA,6,3,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,0
"361",0,0,1,32,2,30,10,30,20,10,0,0,4,5,6,6,6,6,5,6,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"362",0,0,1,26,2,40,5,20,10,10,15,0,6,7,7,7,7,5,6,4,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"363",0,0,1,27,2,20,15,25,15,20,5,0,6,6,6,6,6,7,7,4,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,0
"364",0,1,0,25,1,30,15,20,20,0,5,1,8,7,8,8,7,7,7,3,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"365",0,0,0,22,3,10,20,35,10,5,20,1,7,5,7,6,4,NA,8,5,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,0
"366",0,1,1,21,2,19,24,21,23,5,8,1,6,8,8,8,9,7,6.5,7,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"367",0,0,1,24,2,10,20,35,20,0,15,0,9,6,7,6,5,3,5,2,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"368",0,0,0,25,4,15,10,30,10,5,30,1,7,10,8,7,5,4,7,5,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,0
"369",0,0,1,28,2,20,20,15,15,5,25,0,6,7,8,6,9,8,5,3,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,1
"370",0,0,0,27,4,20,20,20,20,10,10,0,6,7,7,5,6,5,5,5,2,22,11,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,15,20,20,20,15,10,6,8,8,8,8,0
"371",0,0,0,28,4,20,20,20,10,10,20,0,7,5,6,6,5,3,5,3,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"372",0,0,0,26,2,18,18,18,19,13,14,0,5,6,7,4,4,6,4,3,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"373",0,0,1,26,3,10,20,20,22,6,22,0,6,6,6,6,6,NA,6,6,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"374",0,0,0,29,2,50,7,20,23,0,0,0,8,7,8,7,6,5,6,5,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"375",0,0,0,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,3,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"376",0,0,0,28,2,30,30,20,10,10,0,0,4,4,3,4,2,4,5,5,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,1
"377",0,0,0,30,6,20,25,25,15,5,10,1,8,8,7,7,8,8,7,6,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"378",0,0,0,22,4,40,8,10,12,10,20,0,7,NA,6,5,NA,NA,6,2,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"379",0,0,0,32,2,30,10,30,20,10,0,0,5,5,6,3,6,5,5,5,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"380",0,0,0,26,2,40,5,20,10,10,15,0,6,7,6,6,6,6,6,4,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,1
"381",0,0,0,27,2,20,15,25,15,20,5,0,6,8,6,6,4,4,5,2,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"382",0,0,0,25,1,30,15,20,20,0,5,0,5,8,8,6,4,6,5,2,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,1
"383",0,1,1,22,3,10,20,35,10,5,20,1,10,10,10,8,8,NA,8,2,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,1
"384",0,1,0,21,2,19,24,21,23,5,8,1,6.5,7,6.5,5,5,5,5.5,5,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,1
"385",0,0,0,24,2,10,20,35,20,0,15,0,7,7,5,5,4,3,5,3,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"386",0,1,0,25,4,15,10,30,10,5,30,1,7,10,8,8,8,3,7,5,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,1
"387",0,0,0,28,2,20,20,15,15,5,25,0,5,5,7,4,6,NA,4,2,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"388",0,0,0,27,4,20,20,20,20,10,10,0,4,4,5,2,2,3,3,3,2,23,11,3,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,10,25,20,10,20,15,3,10,3,8,8,0
"389",0,0,0,28,4,20,20,20,10,10,20,1,9,8,8,8,8,6,8,6,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"390",0,0,1,26,2,18,18,18,19,13,14,1,6,6,6,8,6,7,6,5,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"391",0,0,0,26,3,10,20,20,22,6,22,1,7,7,7,8,NA,NA,8,6,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"392",0,0,1,29,2,50,7,20,23,0,0,0,7,7,8,7,8,7,6,7,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"393",0,0,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,2,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"394",0,1,1,28,2,30,30,20,10,10,0,1,8,7,7,5,5,8,9,9,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,1
"395",0,0,0,30,6,20,25,25,15,5,10,1,9,8,9,9,9,8,8,3,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"396",0,0,0,22,4,40,8,10,12,10,20,1,8,8,7,7,NA,NA,7,5,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"397",0,0,1,32,2,30,10,30,20,10,0,1,10,9,7,8,8,9,9,5,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"398",0,0,1,26,2,40,5,20,10,10,15,1,8,8,8,8,8,8,8,7,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"399",0,1,1,27,2,20,15,25,15,20,5,1,8,6,7,7,7,6,8,4,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,1
"400",0,0,0,25,1,30,15,20,20,0,5,1,8,7,9,8,10,5,7,1,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"401",0,0,0,22,3,10,20,35,10,5,20,0,9,5,6,3,10,9,3,7,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"402",0,0,1,21,2,19,24,21,23,5,8,1,10,9,9,9,9,8,9,7,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"403",0,1,1,24,2,10,20,35,20,0,15,1,8,7,6,7,6,6,7,5,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,1
"404",0,0,0,25,4,15,10,30,10,5,30,1,8,10,8,6,8,5,8,5,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"405",0,0,1,28,2,20,20,15,15,5,25,0,5,5,8,5,10,5,4,2,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"406",0,0,0,27,4,20,20,20,20,10,10,0,4,4,7,6,8,3,4,2,2,28,6,2,5,5,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,10,10,20,20,20,20,8,7,8,7,7,0
"407",0,1,0,28,4,20,20,20,10,10,20,1,9,9,8,8,6,6,8,7,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,1
"408",0,0,0,26,2,18,18,18,19,13,14,0,4,6,5,6,5,4,4,6,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"409",0,0,0,26,3,10,20,20,22,6,22,1,7,8,8,8,NA,NA,8,8,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"410",0,0,0,29,2,50,7,20,23,0,0,0,5,6,6,5,6,7,5,6,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"411",0,0,0,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,4,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"412",0,1,0,28,2,30,30,20,10,10,0,1,4,8,7,4,3,2,8,8,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,1
"413",0,0,1,30,6,20,25,25,15,5,10,0,6,9,9,8,8,7,7,5,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,1
"414",0,0,0,22,4,40,8,10,12,10,20,1,9,8,8,9,7,8,9,6,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"415",0,0,0,32,2,30,10,30,20,10,0,1,6,5,8,9,8,5,7,7,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"416",0,0,0,26,2,40,5,20,10,10,15,0,6,7,6,6,6,3,5,4,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"417",0,0,0,27,2,20,15,25,15,20,5,1,7,8,7,8,6,5,7,7,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"418",0,1,0,25,1,30,15,20,20,0,5,1,8,7,7,6,7,6,7,4,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,1
"419",0,0,0,22,3,10,20,35,10,5,20,0,6,10,5,5,3,NA,6,6,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"420",0,1,0,21,2,19,24,21,23,5,8,1,8,8,8,8,7,7.5,8.5,6.5,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,1
"421",0,0,0,24,2,10,20,35,20,0,15,0,6,7,6,7,5,4,6,4,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,1
"422",0,1,0,25,4,15,10,30,10,5,30,1,7,10,8,8,7,5,8,5,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,1
"423",0,0,0,28,2,20,20,15,15,5,25,0,6,8,9,8,6,7,5,5,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"424",0,0,0,27,4,20,20,20,20,10,10,0,5,6,5,5,5,3,5,4,2,25,9,6,1,3,2,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,20,20,20,20,10,10,8,9,8,8,7,0
"425",0,0,0,28,4,20,20,20,10,10,20,1,6,8,8,8,6,6,6,7,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,0
"426",0,0,1,26,2,18,18,18,19,13,14,1,8,8,8,9,6,9,9,8,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,0
"427",0,0,0,26,3,10,20,20,22,6,22,1,8,8,9,8,NA,8,9,7,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,0
"428",0,1,1,29,2,50,7,20,23,0,0,1,8,8,8,8,8,7,7,7,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"429",0,0,1,39,2,40,20,15,20,0,5,1,10,10,10,10,NA,10,10,4,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,0
"430",0,0,1,28,2,30,30,20,10,10,0,0,5,8,7,4,8,5,6,8,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"431",0,1,0,30,6,20,25,25,15,5,10,1,8,10,9,9,7,8,8,3,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"432",0,0,0,22,4,40,8,10,12,10,20,1,9,8,8,9,NA,6,9,6,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,0
"433",0,0,1,32,2,30,10,30,20,10,0,1,6,8,8,8,8,5,7,7,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,0
"434",0,0,1,26,2,40,5,20,10,10,15,0,6,7,7,7,7,6,7,5,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,0
"435",0,1,1,27,2,20,15,25,15,20,5,1,7,7,7,8,7,6,7,7,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"436",0,1,0,25,1,30,15,20,20,0,5,1,8,8,8,8,7,6,7,5,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"437",0,0,0,22,3,10,20,35,10,5,20,0,8,6,7,8,9,1,7,6,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"438",0,1,1,21,2,19,24,21,23,5,8,1,8,8,8,7,8,8,8,8,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"439",0,1,1,24,2,10,20,35,20,0,15,1,8,6,8,7,7,5,8,2,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"440",0,1,0,25,4,15,10,30,10,5,30,1,7,10,8,8,7,8,7,5,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"441",0,1,1,28,2,20,20,15,15,5,25,1,7,8,9,8,7,8,8,6,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,1
"442",0,0,0,27,4,20,20,20,20,10,10,0,5,6,7,4,7,3,4,3,2,22,3,2,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,15,20,20,20,5,20,7,9,9,9,4,0
"443",0,0,0,28,4,20,20,20,10,10,20,0,9,8,8,6,7,7,6,5,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"444",0,0,1,26,2,18,18,18,19,13,14,1,6,6,7,7,4,5,6,4,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"445",0,0,0,26,3,10,20,20,22,6,22,0,7,7,7,6,NA,5,6,6,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"446",0,1,1,29,2,50,7,20,23,0,0,1,8,7,8,6,8,9,6,5,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,1
"447",0,1,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,3,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,1
"448",0,1,1,28,2,30,30,20,10,10,0,1,6,7,8,5,7,7,8,9,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,1
"449",0,0,0,30,6,20,25,25,15,5,10,0,9,8,8,7,6,6,6,3,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"450",0,0,0,22,4,40,8,10,12,10,20,1,9,8,8,7,NA,NA,8,5,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"451",0,0,1,32,2,30,10,30,20,10,0,1,7,8,8,6,8,7,7,7,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"452",0,0,1,26,2,40,5,20,10,10,15,0,6,6,6,6,6,6,6,3,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"453",0,0,1,27,2,20,15,25,15,20,5,1,9,8,6,6,6,6,7,5,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"454",0,1,0,25,1,30,15,20,20,0,5,1,8,7,8,7,6,6,7,3,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,1
"455",0,0,0,22,3,10,20,35,10,5,20,0,6,10,4,4,6,NA,2,1,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"456",0,1,1,21,2,19,24,21,23,5,8,1,9,9,9,9,9,8,8,6,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,1
"457",0,0,1,24,2,10,20,35,20,0,15,0,8,7,6,6,8,2,6,4,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,1
"458",0,1,0,25,4,15,10,30,10,5,30,1,9,10,8,6,8,3,8,5,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,1
"459",0,1,1,28,2,20,20,15,15,5,25,1,9,NA,8,8,7,5,7,6,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,1
"460",0,0,0,27,4,20,20,20,20,10,10,0,7,6,6,3,4,4,4,4,2,29,9,2,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,10,20,20,20,20,10,9,10,9,9,9,0
"461",0,0,0,28,4,20,20,20,10,10,20,1,7,9,9,8,6,7,7,5,2,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,0
"462",0,1,1,26,2,18,18,18,19,13,14,1,5,7,7,8,5,6,6,5,2,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,1
"463",0,0,0,26,3,10,20,20,22,6,22,1,7,8,8,8,NA,NA,7,7,2,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,0
"464",0,1,1,29,2,50,7,20,23,0,0,1,8,8,8,8,7,8,7,7,2,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,1
"465",0,0,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,3,2,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,0
"466",0,0,1,28,2,30,30,20,10,10,0,0,5,5,7,5,9,7,8,9,NA,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,1
"467",0,1,0,30,6,20,25,25,15,5,10,1,8,9,10,10,8,7,8,6,2,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,1
"468",0,0,0,22,4,40,8,10,12,10,20,1,9,8,8,8,NA,7,9,6,2,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,0
"469",0,0,1,32,2,30,10,30,20,10,0,1,7,7,7,6,6,5,6,6,2,29,5,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,14,20,18,24,18,6,8,8,8,8,7,0
