"","gender","match","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec"
"115",0,0,0,25,4,25,20,25,20,10,0,0,3,10,9,10,4,4,3,1,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,1
"116",0,0,0,30,4,30,20,10,30,0,10,0,5,5,5,10,5,NA,NA,1,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,0
"117",0,0,0,23,4,20,25,20,15,10,10,0,4,9,8,6,6,5,6,2,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,1
"118",0,0,0,24,2,25,35,30,10,0,0,0,3,7,7,7,5,3,6,4,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,1
"119",0,0,0,24,2,25,15,25,25,15,15,1,8,5,5,5,5,4,5,5,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,0
"120",0,0,0,28,2,25,15,25,15,0,20,0,5,7,5,5,6,5,5,7,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,0
"121",0,0,0,26,2,20,35,20,10,10,5,0,6,8,7,9,7,6,8,5,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,0
"122",0,1,0,30,2,20,20,25,25,5,5,1,3,7,6,5,5,6,5,6,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,1
"123",0,0,0,22,2,30,15,25,25,5,0,0,3,5,5,6,5,3,4,3,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,1
"124",0,0,0,25,4,20,20,20,20,5,15,0,7,8,7,8,4,5,7,4,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,0
"125",0,0,0,27,1,35,10,20,15,10,10,0,NA,NA,NA,NA,NA,NA,8,NA,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,1
"126",0,0,0,23,2,25,10,35,15,0,15,0,1,8,8,8,8,9,9,8,1,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,0
"127",0,0,0,21,2,15,20,15,30,5,15,0,4,6,6,6,7,5,5,2,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,1
"128",0,0,0,28,2,40,15,20,10,5,10,0,5,8,8,7,9,6,6,6,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,1
"129",0,0,0,28,2,40,20,20,20,0,0,0,3,8,7,8,7,5,6,5,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,0
"130",0,0,0,23,1,20,25,25,10,10,10,0,5,9,10,9,10,9,8,9,2,24,1,3,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,20,20,20,15,15,10,6,9,6,8,7,0
"131",1,0,0,21,4,12,18,20,16,16,18,0,7,7,8,5,7,2,6,1,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"132",1,1,0,27,1,20,20,20,10,10,20,1,6,8,8,7,7,6,6,6,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"133",1,1,0,21,4,10,20,40,10,10,10,1,7,7,7,6,6,9,9,10,1,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"134",1,0,1,27,2,10,20,20,15,20,15,0,5,8,8,NA,8,6,7,7,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"135",1,0,1,25,2,20,20,15,15,15,15,0,6,7,9,7,9,3,5,4,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"136",1,0,1,23,2,20,20,20,15,15,10,0,3,8,7,6,6,4,5,4,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"137",1,0,0,22,3,17,10,18,20,25,10,0,1,3,4,2,2,1,1,4,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"138",1,0,1,26,2,NA,NA,NA,NA,NA,NA,0,4,6,7,4,5,2,2,4,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"139",1,1,1,22,2,20,22,18,15,15,10,1,8,6,7,3,7,2,6,4,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"140",1,0,1,23,2,10,20,20,20,20,10,0,6,9,7,5,6,3,7,4,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"141",1,0,1,24,2,35,10,20,20,10,5,0,4,6,7,5,8,5,5,4,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"142",1,0,0,27,4,50,0,50,0,0,0,0,5,7,9,5,4,6,6,3,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"143",1,0,1,30,2,30,20,30,10,0,10,0,5,6,6,2,5,7,4,2,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"144",1,0,0,21,4,30,5,30,15,15,5,0,4,6,5,4,5,3,5,4,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"145",1,0,1,25,2,20,23,23,22,7,5,0,5,8,7,7,7,5,6,6,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"146",1,0,1,26,2,20,25,20,15,15,5,0,1,1,1,1,1,1,1,5,NA,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"147",1,1,1,27,2,10,10,30,25,10,15,1,7,6,8,6,9,6,7,7,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"148",1,0,0,23,1,50,10,20,10,10,0,0,5,10,7,4,5,7,5,1,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"149",1,0,0,24,3,20,20,20,15,15,10,0,4,7,7,4,5,1,2,1,2,24,3,2,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,25,15,25,25,15,15,7,9,8,9,9,1
"150",1,0,0,21,4,12,18,20,16,16,18,0,5,7,7,7,7,6,6,1,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"151",1,0,1,27,1,20,20,20,10,10,20,1,5,6,7,7,7,7,6,6,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"152",1,0,0,21,4,10,20,40,10,10,10,1,6,6,7,8,8,7,7,5,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"153",1,0,0,27,2,10,20,20,15,20,15,0,6,8,NA,8,NA,NA,7,7,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"154",1,0,0,25,2,20,20,15,15,15,15,0,9,8,9,8,10,7,8,7,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"155",1,0,0,23,2,20,20,20,15,15,10,0,7,6,6,7,6,6,8,5,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"156",1,1,0,22,3,17,10,18,20,25,10,1,6,5,6,7,8,4,4,4,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"157",1,0,0,26,2,NA,NA,NA,NA,NA,NA,0,5,8,9,5,8,6,3,5,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"158",1,0,0,22,2,20,22,18,15,15,10,1,7,7,7,7,7,NA,7,5,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"159",1,0,0,23,2,10,20,20,20,20,10,1,7,7,8,8,7,7,8,4,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"160",1,1,0,24,2,35,10,20,20,10,5,1,9,7,8,9,8,8,9,9,1,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"161",1,0,0,27,4,50,0,50,0,0,0,0,7,8,8,9,8,4,6,3,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"162",1,0,0,30,2,30,20,30,10,0,10,1,7,9,7,7,10,5,7,3,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"163",1,0,0,21,4,30,5,30,15,15,5,0,4,4,6,6,7,4,5,5,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"164",1,1,0,25,2,20,23,23,22,7,5,1,6,8,8,10,8,9,8,10,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"165",1,0,0,26,2,20,25,20,15,15,5,0,5,4,8,5,8,3,5,3,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"166",1,0,0,27,2,10,10,30,25,10,15,1,6,3,6,8,4,4,5,4,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"167",1,1,1,23,1,50,10,20,10,10,0,1,8,8,8,9,9,7,7,6,1,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,1
"168",1,0,0,24,3,20,20,20,15,15,10,1,5,6,8,10,8,NA,7,5,2,27,1,1,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,35,10,20,15,10,10,8,9,9,10,8,0
"169",0,1,0,29,3,20,25,15,15,53,20,1,5,8,7,8,8,6,6,6,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,1
"170",0,0,1,22,6,20,15,20,20,5,10,0,6,6,5,10,7,6,6,5,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,0
"171",0,0,0,27,1,21,17,22,20,8,13,0,3,6,5,4,6,4,4,5,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,0
"172",0,0,0,28,2,50,10,30,10,0,0,0,4,7,7,4,4,NA,3,3,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,1
"173",0,0,0,26,2,25,10,20,20,15,10,0,6,6,6,8,6,5,7,2,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,0
"174",0,0,0,21,2,60,15,0,15,0,10,0,4,8,6,6,5,1,2,0,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,0
"175",0,0,0,22,2,21,20,19,20,10,10,0,5,8,7,6,5,5,5,6,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,0
"176",0,0,0,22,2,30,10,20,30,0,10,0,4,7,6,6,7,5,5,7,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,1
"177",0,0,0,25,2,30,0,30,30,10,0,0,6,8,8,7,7,5,5,1,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,1
"178",0,0,1,24,6,20,20,20,20,10,10,1,5,6,7,6,5,5,5,5,2,29,3,6,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,5,20,25,15,15,20,7,9,9,9,9,0
"179",0,0,1,29,3,20,25,15,15,53,20,1,9,8,8,8,7,5,8,5,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,0
"180",0,1,0,22,6,20,15,20,20,5,10,1,10,10,10,10,10,10,10,10,1,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,1
"181",0,0,0,27,1,21,17,22,20,8,13,1,8,7,6,5,5,4,7,3,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,0
"182",0,1,0,28,2,50,10,30,10,0,0,1,8,6,8,6,7,NA,7,4,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,1
"183",0,0,0,26,2,25,10,20,20,15,10,0,8,6,7,5,6,7,7,2,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,0
"184",0,0,0,21,2,60,15,0,15,0,10,0,10,6,8,10,6,NA,9,0,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,0
"185",0,0,0,22,2,21,20,19,20,10,10,1,7,7,7,7,7,7,7,5,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,0
"186",0,0,0,22,2,30,10,20,30,0,10,1,7,7,7,6,5,5,7,6,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,0
"187",0,1,0,25,2,30,0,30,30,10,0,1,10,9,9,9,7,8,9,6,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,1
"188",0,0,0,24,6,20,20,20,20,10,10,1,6,5,6,4,5,5,6,5,2,26,1,3,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,30,10,20,20,10,10,9,9,9,9,9,0
"189",0,0,0,29,3,20,25,15,15,53,20,0,2,6,7,5,6,4,5,6,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,1
"190",0,1,0,22,6,20,15,20,20,5,10,1,5,5,5,5,5,5,5,5,1,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,1
"191",0,0,0,27,1,21,17,22,20,8,13,0,4,7,7,6,5,3,6,5,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,1
"192",0,0,0,28,2,50,10,30,10,0,0,0,1,6,8,7,9,NA,5,3,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,1
"193",0,0,0,26,2,25,10,20,20,15,10,0,5,7,9,7,5,4,7,2,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,1
"194",0,0,0,21,2,60,15,0,15,0,10,0,6,4,6,7,NA,NA,5,0,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,0
"195",0,0,0,22,2,21,20,19,20,10,10,0,5,8,8,5,7,6,6,6,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,0
"196",0,0,0,22,2,30,10,20,30,0,10,0,4,8,7,6,7,5,2,7,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,0
"197",0,0,0,25,2,30,0,30,30,10,0,0,7,8,7,7,3,5,6,3,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,0
"198",0,0,0,24,6,20,20,20,20,10,10,0,5,6,6,7,6,5,5,5,2,24,1,4,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,5,15,45,25,0,10,6,8,9,8,7,0
"199",1,0,1,23,2,17,18,18,15,17,15,0,3,10,8,6,7,7,5,10,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,1
"200",1,1,1,22,2,10,20,20,20,15,15,1,10,9,9,8,8,7,8,7,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,1
"201",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,6,8,9,5,9,7,7,9,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,1
"202",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,0
"203",1,0,0,29,6,5,20,25,15,15,20,0,2,10,10,1,7,2,3,1,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,0
"204",1,1,1,28,2,15,15,20,15,15,20,1,6,9,8,8,8,5,6,4,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,1
"205",1,0,0,26,3,30,10,20,20,10,10,0,7,8,8,7,8,8,8,8,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,0
"206",1,0,0,24,4,5,15,45,25,0,10,0,1,7,5,3,5,1,1,1,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,0
"207",1,0,0,27,4,10,25,25,10,10,20,1,5,6,6,4,7,5,6,4,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,0
"208",1,0,0,23,6,17,17,17,17,17,15,0,5,7,7,5,7,5,5,4,2,21,1,2,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,60,15,0,15,0,10,6,8,8,10,10,1
"209",0,1,0,28,4,20,20,20,10,10,20,1,6,6,6,7,7,6,7,7,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"210",0,0,1,26,2,18,18,18,19,13,14,0,6,6,7,8,4,6,5,4,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,0
"211",0,0,0,26,3,10,20,20,22,6,22,1,6,7,7,8,NA,NA,7,7,NA,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,0
"212",0,0,1,29,2,50,7,20,23,0,0,0,4,6,7,7,7,7,4,7,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"213",0,0,1,39,2,40,20,15,20,0,5,1,10,10,10,NA,NA,NA,10,2,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,0
"214",0,0,1,28,2,30,30,20,10,10,0,0,4,7,8,5,7,3,6,9,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"215",0,0,0,30,6,20,25,25,15,5,10,0,4,7,8,7,7,4,5,5,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,0
"216",0,0,0,22,4,40,8,10,12,10,20,1,7,7,8,8,NA,6,7,4,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,0
"217",0,0,1,32,2,30,10,30,20,10,0,1,5,7,8,10,6,9,8,8,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,0
"218",0,0,1,26,2,40,5,20,10,10,15,0,6,8,9,7,7,7,7,5,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,0
"219",0,0,1,27,2,20,15,25,15,20,5,0,6,8,7,6,6,5,6,5,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,0
"220",0,1,0,25,1,30,15,20,20,0,5,1,7,7,8,9,8,7,7,4,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"221",0,0,0,22,3,10,20,35,10,5,20,0,8,3,7,8,4,NA,3,2,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"222",0,1,1,21,2,19,24,21,23,5,8,1,9,9,9,9,9,9,9,9,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"223",0,0,1,24,2,10,20,35,20,0,15,0,7,7,8,7,5,8,6,5,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"224",0,1,0,25,4,15,10,30,10,5,30,1,8,10,8,8,8,7,8,5,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"225",0,1,1,28,2,20,20,15,15,5,25,1,6,6,8,8,7,3,7,6,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"226",0,0,0,27,4,20,20,20,20,10,10,0,3,4,8,8,6,4,5,5,2,34,6,2,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,10,10,30,20,10,20,6,6,6,8,4,1
"227",0,0,0,28,4,20,20,20,10,10,20,0,6,7,6,6,6,5,5,5,2,32,10,3,2,4,1,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,30,30,30,5,0,5,7,9,7,8,5,0
"228",0,0,0,26,2,18,18,18,19,13,14,0,5,7,6,6,6,4,5,4,2,32,10,3,2,4,1,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,30,30,30,5,0,5,7,9,7,8,5,0
"229",0,0,1,26,3,10,20,20,22,6,22,1,7,7,8,8,8,8,8,7,2,32,10,3,2,4,1,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,30,30,30,5,0,5,7,9,7,8,5,0
"230",0,0,0,29,2,50,7,20,23,0,0,1,7,7,7,7,6,6,7,5,2,32,10,3,2,4,1,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,30,30,30,5,0,5,7,9,7,8,5,0
